"ASV","s.high","s.low","index","stat","p.value","Domain","Phylum","Class","Order","Family","Genus","Species","Confidence"
"754047c5f862086030688ce594687dc9",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.7961810"
"adb3a1cd721f27e6f52636152923797d",1,0,1,0.408248290463863,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9301505"
"9cbbded1b085583dec7ad0d45f9242c5",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.7748675"
"fa2bb15d3b3455e21e4a8918c5e390c7",0,1,2,0.399274704752345,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9977311"
"23584e4f3fdfc7370b48b3bc7a0d1af9",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__bacterium_enrichment","0.9195931"
"0f13f17a6381d11b9becc611f5d8c704",1,0,1,0.350839440464528,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__metagenome","0.7505343"
"09c22061c390786af8308bf505b61e04",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__metagenome","0.7375175"
"812519cf4ccd0c49295f82a1b68a73f9",1,0,1,0.418804923115292,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9965710"
"196972d2e9738254d0361f14f719a781",1,0,1,0.385842055805364,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9589032"
"2aa267bb9c1dc7a13fa3e2cad4ac8307",1,0,1,0.250057062652241,0.03,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__metagenome","0.7221426"
"d05861ae8e457d0d48416106bb963521",1,0,1,0.272165526975909,0.025,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__metagenome","0.9690063"
"227519c55dd96deff9c4cc4b176bffd6",1,0,1,0.426171799088328,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__metagenome","0.9982397"
"5ab505460904aad049e9c95db626c0b6",1,0,1,0.384900179459751,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9874770"
"bf403bce7fef8bb4022ed9fefbdcec84",1,0,1,0.230489025821904,0.045,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9996515"
"6dd4c0b15edc3de8ad3a537089807076",0,1,2,0.425788877301543,0.02,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9989816"
"e217e94b0850cbf19319430496c7a823",1,0,1,0.644509366607661,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9989708"
"b51bfcb0eba885cfed55a69328172265",1,0,1,0.384900179459751,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9993231"
"00f99d7462c21a61a29d6fdcce33b028",1,0,1,0.430331482911935,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9988499"
"4f936b87e803a3d9a7cc04dc9e5820c0",0,1,2,0.43419177677214,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.8204240"
"4c0c6759be963e041d0d6eb64addd04b",1,0,1,0.466280580552895,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9991498"
"595d79baf22ecd1f012facef4a74d26d",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9993637"
"f0da9deb08fb7e5c0a1d10e33c4d5e8d",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9967899"
"3643257f3e1bdc53531d933d36c1c0fe",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9993053"
"ee02eff01c0bc1293e78ebdde70798ea",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.7029863"
"4ff7c1a416de97e53ee3e01079b66a03",1,0,1,0.353942986420309,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.8720460"
"248c0b2b49079c04937e70ae7ca16e0e",1,0,1,0.422779832850292,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9995528"
"e918860a79706aae5ce31a88a459c652",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9988656"
"8509a5459b2ed3d1fd6e36751a67be13",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_bacterium","0.7519617"
"d2792256cf1e3d2c04c7334818ac4a3d",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9973849"
"d407d0e67bca0220abaa6a94cf4a1da2",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9970340"
"3d507efced04f52dacb2477fd82dab57",1,0,1,0.45133546692422,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9991864"
"57fc0dbf552ae9179256ac0936d3200c",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9990741"
"d6d9d1353e4c4b70739016449f9a61fc",1,0,1,0.235702260395516,0.025,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9666404"
"04e781955322620850fb87b58a85026b",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.7444394"
"fda1c77ee138711d754e89e12b1a28b8",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.9411531"
"39f955eccd3adf358661699612820466",1,0,1,0.59445449290004,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.9260977"
"0e319de500ec706f88f673db241b029d",1,0,1,0.865832938571178,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9838487"
"bd6a15b5e517285714f91f6257010027",1,0,1,0.62302004199791,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9941932"
"a1fee74acf1ffec9df4f64d0d12723e5",1,0,1,0.677576486730844,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.8177328"
"d80fac72b6f0fbf6c91b3cec4bd5ff95",1,0,1,0.668049286417026,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_soil","0.7749549"
"70d7b1809f14ace80f630def416e5dcd",1,0,1,0.723393291955969,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9450844"
"fd1c2a2c320b9d38266a29accb7eee12",1,0,1,0.609908541320998,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.8904335"
"e0f8af6bf857e6cc16f1f6ef0de26872",1,0,1,0.608580619450185,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9852325"
"826548e354f8567257bd371e88a6c328",1,0,1,0.644153824996373,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.9699003"
"c441d048d98aae2e60b5c116734f5d87",1,0,1,0.52704627669473,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.9537531"
"ad10dbb27f2262c08a04529f2607fa3f",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9916530"
"e409e69855616a2a63b9f21cb41085b9",1,0,1,0.384900179459751,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9792834"
"7e3bf0b2e7c5b404f60e04793702a31b",1,0,1,0.384900179459751,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9906407"
"4fdc6765e90df54d0d3d8bcf0be3f492",1,0,1,0.267544938234311,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9155519"
"1b19c141351906ffee646baaa7e56e8c",1,0,1,0.486753232819631,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9098732"
"2e32a07d542a915199c1e7889f6d1ffb",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9778381"
"2b42a38eff15f64da2a3476a5b8f464d",1,0,1,0.298545363828475,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9738617"
"35ad9637b4670ee4bf50a4738afec5bf",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.8991429"
"b9d1bd085cbe03ac8e2d220d14dd2f10",1,0,1,0.404414833580236,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.8571999"
"f550a2445906a75eee910268458e690d",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.8218321"
"9179d7487cd3f4f9899042ccb967dfa3",1,0,1,0.28483272321981,0.015,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9175072"
"e59b2b36f9aff87e7e50534206b022b1",1,0,1,0.384900179459751,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9999112"
"22acd4bf3fb00df99de6154d934df0c4",1,0,1,0.235702260395516,0.015,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9997023"
"2a6a76912a229722a0fd4f79e107e6ae",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9998946"
"648dc6878c978d4b5278ae8efc378d79",1,0,1,0.304290309725092,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Acidobacteria","0.7008258"
"a3fd839663b9dac5ccdc4d0acce6a9d6",1,0,1,0.511094765756537,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9999168"
"7e768e55367c2733313c45196dd31b0b",1,0,1,0.691385113146274,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9998312"
"b38fb8e369cfc8c45358de84e931b4dd",1,0,1,0.347934586390966,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9983553"
"b7f36313642e79643ae1d62d10671d49",0,1,2,0.318511028635303,0.03,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9987430"
"ccc0fd49c852086fb19314252d542e72",0,1,2,0.318511028635303,0.03,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9809853"
"cbea4755f617a8889a9576e18bcdb1aa",0,1,2,0.410856751403756,0.015,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9985186"
"07a84254e034e8fec54b294daa585eb0",0,1,2,0.390094748802747,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9984122"
"9b07fcf1399c881dc71b652f4ba1c4c6",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9997335"
"8fb8d697e4030930c71604c8cdb50d53",1,0,1,0.298159811422098,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9996571"
"885ac7886db654bee44bb3135d2ea37f",1,0,1,0.381581931409304,0.04,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9999136"
"28662cf6ac685f0f434cca98b972baca",1,0,1,0.684461039480186,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9998949"
"3d018beba7c31ac78af3315acb50d9ae",1,0,1,0.479926200160168,0.02,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9998674"
"10fad2134d954d99df42e49ab2f0d0ef",1,0,1,0.3802275232063,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9998453"
"86ade1ade8f568dfaba7b0e63d04c231",1,0,1,0.261682438153207,0.015,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9998107"
"3f46b04d7765c776e68a7b8ec7e23a68",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9992120"
"b6fc1ec01299eeaaa3c49b9cc3dd2088",0,1,2,0.427191072264266,0.02,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Acidobacteria","0.7407578"
"d7e68e93c13677234db9fe12e1c6906c",0,1,2,0.28232985128664,0.04,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Acidobacteria","0.8088252"
"18db28a97ffb6b15380193985f72fb8b",0,1,2,0.361157559257308,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Acidobacteria","0.7979910"
"1138a0eefa0c0fa32411e6c5a986c778",0,1,2,0.294883912309794,0.045,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Acidobacteria","0.7578449"
"b9b0593afc7e8de21a6a911101e62773",1,0,1,0.375030495772542,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Acidobacteria","0.7979862"
"1fe96d222c2b900d19b8df6402d9041e",0,1,2,0.509181263581968,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9997471"
"12bd4f0fbdd2dc1cc092398bcf7f7e65",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9998415"
"cbaea2ef9a3e10c1e6ab030e02d0f2db",0,1,2,0.458415671128542,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9991169"
"1bfc45933dc4e2f4f90fe00a7ec7d058",0,1,2,0.350982059081517,0.015,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9993631"
"0de6d0a1f55898b0b917e6de1ab221b5",1,0,1,0.235702260395516,0.03,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9997132"
"f8e32aa7ae94737fb17a4890a5727602",1,0,1,0.304290309725092,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9994449"
"c4d2aac1e4c04598180a657fbe26eea4",1,0,1,0.715014731153223,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9999226"
"e1e44680a4cd76d1c79c3ec79ca4eeba",1,0,1,0.235702260395516,0.015,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9996189"
"cbc9436c46e440a15fd27e3193fc1ede",1,0,1,0.597604980841234,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9998271"
"376dbcc9e0e83607d0a8bb0e0e4f4de4",1,0,1,0.304290309725092,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9994522"
"e3c6a4cde48c6e0e9bffba7b5c1d5301",1,0,1,0.607316628666912,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9998920"
"f09f3fc4edf18227242129df4f6ff0b1",1,0,1,0.67972754033929,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9999461"
"f19e5aaad07b58790708fb6cb49e85bc",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9999326"
"9fc559fdea3b192b3c395a751e4bc7ae",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9917507"
"0c1d09a2c5265fd33f2def67bd0e6dba",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9671827"
"a2044a57ffbfbc0501f79b73eb90d67b",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9517661"
"fab94c867dae8b3ef03391c09073eabb",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.8900671"
"f595328eca03e384a176c68bc9185a26",0,1,2,0.294883912309794,0.04,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.8245297"
"158a4b5ef02d22066a18afe090dbfe4b",1,0,1,0.611421056711933,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_Holophaga","0.7580223"
"0b1fca4d32096c5dc9cadac55abf300a",1,0,1,0.333333333333333,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9976269"
"8ecc011ccab7ad18d509c89cc5ab6225",1,0,1,0.272165526975909,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9992909"
"b5dee19990e03dbcb7d8ad73a9ddcb8c",1,0,1,0.384900179459751,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9956982"
"5bed758046b921562c64e1ad98f2477f",1,0,1,0.608580619450185,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9943861"
"2252c2683b278c99e560c2bc7207ac50",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_forest","0.7290420"
"2367746748da1067e70f3be3aacd91aa",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9998329"
"37db6a034a5670caf5eebf6189f1db5c",1,0,1,0.235702260395516,0.01,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9995887"
"22f65c646a2625864f0b7df957d0fa5c",1,0,1,0.718653300772037,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9930140"
"193a4e42455adc351b057ed9df98716b",1,0,1,0.384900179459751,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9958501"
"98f3bd0ce25ebe12397a9b17bf27b5d4",1,0,1,0.272165526975909,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9975189"
"38bf018fc06ff95c4e0e8a901938d097",1,0,1,0.728841895553369,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9991673"
"aa3ae03fbd851763345a61fa1c159e04",1,0,1,0.58957745708715,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9998392"
"f9763f16561a9389273a037169e01a74",1,0,1,0.360041149911548,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9998684"
"e8ce2fd27d34adf753d95f9172a17a29",1,0,1,0.632487948860982,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2","s__uncultured_forest","0.7621672"
"02800ebede23d1f7ba6fa9e65d3886ca",1,0,1,0.490653381462658,0.005,"d__Bacteria","p__Acidobacteriota","c__Acidobacteriae","o__Subgroup_2","f__Subgroup_2","g__Subgroup_2",NA,"0.9868701"
